"time" "S" "E" "I_symp" "I_asymp" "R" "Cumulative" "Incidence_reported" "Incidence_non_reported" "Datum"
63 2373747.45445629 514.680796212301 2.38792878822954 181.767505250206 103.709313456988 802.545543708839 1.28165610037181 99.6361470785108 2020-03-03
64 2373417.05979244 724.704963876695 3.3484965931917 257.143792167791 147.742954917606 1132.94020755682 1.80465745906549 140.294355065777 2020-03-04
65 2372956.03003714 1016.57312582083 4.69963305019555 362.755770071544 209.94143391747 1593.96996286185 2.53146641135775 196.796597475079 2020-03-05
66 2372316.48828424 1419.3873858613 6.5877431701066 510.008040966892 297.528545763994 2233.51171576418 3.53455290204675 274.776699227619 2020-03-06
67 2371435.64167328 1970.6571059941 9.20792891703717 714.086736751021 420.40655505617 3114.35832672007 4.90732259727943 381.496031519211 2020-03-07
68 2370232.88194628 2717.43129021032 12.815544253778 994.858567860298 592.012651392461 4317.11805371847 6.76693674228845 526.062728004833 2020-03-08
69 2368607.45034739 3716.70640546465 17.7374731137756 1377.74819470371 830.357579327838 5942.54965261137 9.25532771556883 719.510634140244 2020-03-09
70 2366437.5142665 5034.46549401835 24.3808169259055 1894.41410503158 1159.22531751789 8112.48573349509 12.5368062302025 974.61329063614 2020-03-10
71 2363581.75478139 6742.58938851135 33.2355157455517 2582.95279675633 1609.46751759416 10968.2452186081 16.790369653744 1305.28598103476 2020-03-11
72 2359884.66948917 8912.92914873902 44.8663040652116 3487.27376181123 2220.26129621056 14665.3305108268 22.1949412135266 1725.43822520589 2020-03-12
73 2355186.48350054 11608.2381707865 59.8891004264197 4655.26428949419 3040.12493874778 19363.5164994556 28.9067891703899 2247.21834235638 2020-03-13
74 2349337.733482 14870.4864833895 78.9279343379348 6135.44118648949 4127.41091378102 25212.2665179987 37.0304271253032 2878.75123628439 2020-03-14
75 2342217.18548381 18708.2583866835 102.551807131809 7972.04251664886 5549.96180572513 32332.81451619 46.5872316688001 3621.69872650443 2020-03-15
76 2333750.11609499 23086.1197227636 131.196235754246 10198.928555894 7383.63939059347 40799.8839050056 57.488964799823 4469.20117691852 2020-03-16
77 2323922.86519597 27919.3301340365 165.080599379247 12833.1564301424 9709.56764046883 50627.1348040276 69.5246064122085 5404.853851242 2020-03-17
78 2312789.55623114 33076.6569806553 204.137678799251 15869.502598971 12610.1465104372 61760.4437688631 82.3673615008475 6403.25165431391 2020-03-18
79 2300468.57013483 38392.0193862484 247.972622954912 19277.2729910965 16164.1648648658 74081.4298651656 95.6036561186969 7432.24328236137 2020-03-19
80 2287129.03639921 43683.0838740448 295.864467542207 23000.4211298659 20441.5941293413 87420.9636007943 108.779444156935 8456.53111938126 2020-03-20
81 2272970.44796597 48772.742857555 346.813498106748 26961.2302039186 25498.7654744496 101579.552034029 121.453692998225 9441.82922024786 2020-03-21
82 2258200.15850716 53508.6101240842 399.62709902682 31066.9870267143 31374.6172430158 116349.841492841 133.246931093308 10358.6374069624 2020-03-22
83 2243013.41767877 57776.6817472057 453.027795812742 35218.3812996101 38088.491478597 131536.582321225 143.875266311669 11184.8858605914 2020-03-23
84 2227579.15454011 61507.3168720497 505.763672714143 39318.0895249252 45639.6753901972 146970.845459885 153.165279269614 11907.0929309362 2020-03-24
85 2212032.64778546 64673.8872156753 556.703663421097 43278.1829453359 54008.5783901111 162517.352214542 161.050660321388 12520.1036956934 2020-03-25
86 2196474.41531693 67286.0545015696 604.905418085803 47025.4035574954 63159.2212059218 178075.584683071 167.555469052928 13025.7885508627 2020-03-26
87 2180973.50246976 69380.2572863251 649.652542720051 50504.0591256517 73042.5285755442 193576.49753024 172.770444614966 13431.2015723115 2020-03-27
88 2165573.290118 71009.6505620204 690.46208525482 53676.6051629449 83599.992071783 208976.709882002 176.827953360325 13746.6329411535 2020-03-28
89 2150298.04368681 72235.2004706652 727.069013280576 56522.438239841 94767.2485894081 224251.956313194 179.879812936755 13983.8849852329 2020-03-29
90 2135159.00805359 73118.7530158129 759.396125126922 59035.556876049 106477.285929422 239390.991946409 182.080032019769 14154.9303632377 2020-03-30
91 2120159.46121498 73718.3108417465 787.515989292334 61221.602713403 118663.109240575 254390.538785016 183.573048566702 14270.9977047169 2020-03-31
92 2105298.49893868 74085.3030866028 811.611597102907 63094.8016535844 131259.784724034 269251.501061324 184.486931215658 14342.0430857653 2020-04-01
93 2090573.64076551 74263.399085031 831.939980235428 64675.1354837453 144205.884685481 283976.359234492 184.930425172528 14376.5203758139 2020-04-02
94 2075982.45044573 74288.4361163882 848.800903262351 65985.9080342029 157444.404500419 298567.549554272 184.992772289829 14381.3672505314 2020-04-03
95 2061523.42339565 74189.0153789793 862.512080896402 67051.8185665547 170923.230577923 313026.576604352 184.745195159419 14362.1205654248 2020-04-04
96 2047196.35617608 73987.4584016786 873.390757748234 67897.5297839287 184595.264880562 327353.643823917 184.243278764964 14323.1015058779 2020-04-05
97 2033002.42201914 73700.8697735445 881.740553508603 68546.6451756956 198418.322478111 341547.577980859 183.529616887062 14267.621319102 2020-04-06
98 2018944.02857635 73342.1859011039 887.84376853592 69021.1108544754 212354.830899534 355605.971423648 182.636423714514 14198.1843412078 2020-04-07
99 2005024.61082553 72921.1098531069 891.956788551674 69340.8583179926 226371.46421482 369525.38917447 181.58786179107 14116.6689721515 2020-04-08
100 1991248.38803656 72444.9101132689 894.308412957915 69523.6744934709 240438.718943744 383301.611963441 180.402031066376 14024.4823048687 2020-04-09
101 1977620.13383567 71919.0597876113 895.100195522831 69585.2282236112 254530.477957583 396929.866164328 179.092560647581 13922.6838682958 2020-04-10
102 1964144.96690293 71347.7472223965 894.507919445471 69539.1849392013 268623.593016023 410405.033097066 177.669880338125 13812.0844769945 2020-04-11
103 1950828.17442307 70734.2658076082 892.683854417491 69397.3821241453 282697.493790756 423721.825576926 176.142191324828 13693.3216925199 2020-04-12
104 1937675.07508603 70081.2918329856 889.759277394521 69170.0252811731 296733.84852242 436874.924913972 174.516158093905 13566.9136130797 2020-04-13
105 1924690.89620147 69391.1143101861 885.847342260642 68865.9110205108 310716.231125576 449859.103798533 172.797480733208 13433.3033644013 2020-04-14
106 1911880.69523893 68665.7689858409 881.045465347296 68492.6125108404 324629.877799047 462669.304761075 170.991228651016 13292.8850430825 2020-04-15
107 1899249.29547896 67907.1399885772 875.437769310124 68056.6694669816 338461.457296169 475300.704521037 169.102093697045 13146.0233942593 2020-04-16
108 1886801.23483045 67117.0372514574 869.097323152572 67563.7622899543 352198.868304985 487748.765169549 167.134582959512 12993.0687996792 2020-04-17
109 1874540.732447 66297.2385481141 862.087990986966 67018.8557901538 365831.085223744 500009.267552998 165.093123443343 12834.3654154026 2020-04-18
110 1862471.66639386 65449.5149773133 854.466064277722 66426.3260783633 379348.026486184 512078.333606138 162.982125531741 12670.256105314 2020-04-19
111 1850597.55896948 64575.6454910178 846.281635658466 65790.0673666551 392740.44653719 523952.44103052 160.806019163907 12501.0852535847 2020-04-20
112 1838921.56856369 63677.4228630408 837.579746921649 65113.5812133968 405999.847612952 535628.43143631 158.56926869816 12327.1999201334 2020-04-21
113 1827446.48668036 62756.6538111783 828.401338252052 64400.0503169079 419118.407853304 547103.513319641 156.276373216072 12148.9498642699 2020-04-22
114 1816174.73878144 61815.155709184 818.784019613509 63652.3984832611 432088.923006505 558375.261218563 153.931858334635 11966.686908172 2020-04-23
115 1805108.38817835 60854.7511276131 808.762692135584 62873.3389330433 444904.759068861 569441.611821652 151.540262611899 11780.7638800573 2020-04-24
116 1794249.14232787 59877.2611512652 798.3700434979 62065.4128126628 457559.813664706 580300.857672131 149.106120906092 11591.5333205185 2020-04-25
117 1783598.36099152 58884.4982114871 787.636937481235 61231.0194781547 470048.48438136 590951.639008482 146.633946526644 11399.3460949414 2020-04-26
118 1773157.06587834 57878.2588534525 776.592716562504 60372.4400189967 482365.642532653 601392.934121664 144.128213223303 11204.549993336 2020-04-27
119 1762925.95146538 56860.3167223412 765.2654336362 59491.855272199 494506.611106443 611624.048534619 141.59333772034 11007.4883725426 2020-04-28
120 1752905.39674294 55832.415963524 753.682026312356 58591.3593722779 506467.145894944 621644.603257057 139.033663281717 10808.4988785857 2020-04-29
121 1743095.47768492 54796.2651422463 741.868445306716 57672.9697323472 518243.418995177 631454.522315077 136.453444569907 10607.912269596 2020-04-30
122 1733495.9802779 53753.5317402734 729.849746513879 56738.634201914 529832.004033402 641054.019722103 133.856833941465 10406.0513504259 2020-05-01
123 1724106.42352058 52705.8391998882 717.650183563027 55790.2382621901 541229.848833777 650443.576479418 131.247874085996 10203.2304004019 2020-05-02
124 1714926.0253866 51654.7529119351 705.293105062647 54829.5970378828 552434.33155852 659623.9746134 128.630463133642 9999.75246077521 2020-05-03
125 1705953.80591679 50601.7943691613 692.801248221749 53858.4781233781 563443.120342445 668596.194083205 126.008389899676 9795.91207464176 2020-05-04
126 1697188.52231209 49548.422536425 680.196514530211 52878.5841440889 574254.274492867 677361.47768791 123.385287492666 9591.9916804338 2020-05-05
127 1688628.71282902 48496.0363247515 667.500058983328 51891.5596927969 584866.191094447 685921.287170978 120.764639475361 9388.26209086806 2020-05-06
128 1680272.7351231 47445.981521375 654.732388989056 50898.9990187227 595277.551947817 694277.264876903 118.149797121855 9184.98383452031 2020-05-07
129 1672118.72074806 46399.5304168656 641.913137723333 49902.4284081322 605487.407289221 702431.279251942 115.543928685136 8982.40321187674 2020-05-08
130 1664164.62446838 45357.8913502881 629.061184680747 48903.3155559705 615495.107440682 710385.375531621 112.950043166404 8780.75414316459 2020-05-09
131 1656408.24507505 44322.2105698452 616.194671950026 47903.0708311248 625300.278852027 718141.754924946 110.370994948438 8580.25852855062 2020-05-10
132 1648847.22834404 43293.5688557117 603.33096218992 46903.0440094634 634902.827828591 725702.771655956 107.809475385792 8381.12559436159 2020-05-11
